sku_id,category,region,unit_cost,on_hand_inventory,on_order_inventory,available_inventory,average_weekly_demand,demand_std,demand_trend,on_hand_weeks_of_cover,available_weeks_of_cover,inventory_turns,sell_through_rate,stockout_probability,safety_stock,reorder_point,excess_units,excess_inventory_value,lost_sales_estimate,obsolescence_risk_score,lead_time_weeks,case_pack,minimum_order_quantity,lifecycle_stage,product_age_weeks,inventory_status,net_requirement,recommended_order_quantity,expected_stockout_weeks,replenishment_action,replenishment_reason
SKU-00268,Brakes,Northern BC,435.38,99.13,5.83,104.96,10.022,2.206,0.2086,9.89,10.47,0.275,0.1958,0.0,6.74,41.1,24.78,10788.72,10.08,0.161,3.43,24,1,New,12,SLOW_MOVING,0.0,0.0,9.89,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00268,Brakes,Vancouver Island,435.38,172.03,0.0,172.03,11.152,2.1,0.0163,15.43,15.43,0.19,0.1755,0.0,6.42,44.65,82.81,36053.82,0.0,0.161,3.43,24,1,New,12,SLOW_MOVING,0.0,0.0,15.43,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00269,Fluids,Interior,103.48,155.89,142.26999999999998,298.15999999999997,44.175,9.669,0.0,3.53,6.75,0.405,0.3832,0.0,27.63,160.16,0.0,0.0,46.33,0.103,3.0,1,1,New,7,HEALTHY,0.0,0.0,3.53,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00269,Fluids,Lower Mainland,103.48,0.0,60.410000000000004,60.410000000000004,65.981,18.403,0.4391,0.0,0.92,80.438,1.0,1.0,52.59,250.54,0.0,0.0,114.7,0.103,3.0,1,1,New,7,STOCKOUT,190.13,264.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00269,Fluids,Northern BC,103.48,17.68,20.67,38.35,33.514,8.765,-0.5227,0.53,1.14,3.987,0.5864,1.0,25.05,125.59,0.0,0.0,69.79,0.253,3.0,1,1,New,7,STOCKOUT_RISK,87.24,88.0,0.53,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00269,Fluids,Vancouver Island,103.48,107.44,78.53,185.97,38.47,11.047,0.0828,2.79,4.83,0.551,0.3713,0.0001,31.57,146.98,0.0,0.0,57.13,0.103,3.0,1,1,New,7,STOCKOUT_RISK,0.0,0.0,2.79,REPLENISH,BELOW_REORDER_POINT
SKU-00270,Engine Components,Interior,671.7,128.35,150.73,279.08,55.746,11.859,0.4574,2.3,5.01,0.639,0.5185,0.0,23.39,103.02,0.0,0.0,51.04,0.184,1.43,1,1,Mature,125,HEALTHY,0.0,0.0,2.3,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00270,Engine Components,Lower Mainland,671.7,0.0,29.91,29.91,81.779,18.894,0.0,0.0,0.37,69.055,0.0,0.9999,37.26,154.09,0.0,0.0,224.86,0.334,1.43,1,1,Mature,125,STOCKOUT,124.18,328.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00270,Engine Components,Northern BC,671.7,21.68,74.57,96.25,44.96,8.484,-0.3019,0.48,2.14,3.66,0.7771,0.0008,16.73,80.96,0.0,0.0,60.5,0.334,1.43,1,1,Mature,125,STOCKOUT_RISK,0.0,0.0,0.48,NO_ACTION,ON_ORDER_COVERS_REQUIREMENT
SKU-00270,Engine Components,Vancouver Island,671.7,33.02,56.239999999999995,89.25999999999999,46.763,8.245,0.979,0.71,1.91,2.211,0.6897,0.0113,16.26,83.06,0.0,0.0,67.71,0.184,1.43,1,1,Mature,125,STOCKOUT_RISK,0.0,0.0,0.71,REPLENISH,BELOW_REORDER_POINT
SKU-00271,Batteries,Interior,35.6,150.39,7.65,158.04,4.554,0.752,0.0284,33.03,34.71,0.083,0.09,0.0,2.57,22.08,121.61,4329.32,0.0,0.929,4.29,1,1,Decline,130,OBSOLETE_RISK,0.0,0.0,33.02,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00271,Batteries,Lower Mainland,35.6,264.29999999999995,0.0,264.29999999999995,7.961,2.924,0.3765,33.2,33.2,0.07,0.0901,0.0,9.99,44.11,200.61,7141.72,0.0,0.929,4.29,1,1,Decline,130,OBSOLETE_RISK,0.0,0.0,33.2,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00271,Batteries,Northern BC,35.6,241.98000000000002,0.0,241.98000000000002,3.365,0.448,0.0724,71.91,71.91,0.04,0.0404,0.0,1.53,15.95,215.06,7656.14,0.0,0.929,4.29,1,1,Decline,130,OBSOLETE_RISK,0.0,0.0,71.91,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00271,Batteries,Vancouver Island,35.6,154.15,0.0,154.15,3.871,0.357,0.0402,39.82,39.82,0.073,0.0718,0.0,1.22,17.81,123.18,4385.21,0.0,0.929,4.29,1,1,Decline,130,OBSOLETE_RISK,0.0,0.0,39.82,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00272,Electrical,Interior,430.29,114.51,14.91,129.42000000000002,30.565,8.851,0.6485,3.75,4.23,0.532,0.3381,0.0,13.52,39.72,0.0,0.0,33.91,0.265,0.86,6,1,Mature,80,HEALTHY,0.0,0.0,3.75,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00272,Electrical,Lower Mainland,430.29,37.52,94.66,132.18,46.793,14.327,0.1923,0.8,2.82,1.989,0.7987,0.0,21.89,61.99,0.0,0.0,0.0,0.265,0.86,6,1,Mature,80,STOCKOUT_RISK,0.0,0.0,0.8,NO_ACTION,ON_ORDER_COVERS_REQUIREMENT
SKU-00272,Electrical,Northern BC,430.29,134.07999999999998,0.0,134.07999999999998,20.797,3.845,0.2432,6.45,6.45,0.357,0.349,0.0,5.87,23.7,0.0,0.0,0.0,0.265,0.86,6,1,Mature,80,HEALTHY,0.0,0.0,6.45,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00272,Electrical,Vancouver Island,430.29,97.26,35.64,132.9,25.724,5.861,-0.0329,3.78,5.17,0.516,0.4135,0.0,8.95,31.0,0.0,0.0,15.41,0.265,0.86,6,1,Mature,80,HEALTHY,0.0,0.0,3.78,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00273,Fluids,Interior,454.63,97.28,116.7,213.98000000000002,40.754,10.138,0.9533,2.39,5.25,0.717,0.5464,0.7823,39.99,272.86,0.0,0.0,0.0,0.096,5.71,1,1,Growth,70,STOCKOUT_RISK,58.88000000000001,59.0,2.39,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00273,Fluids,Lower Mainland,454.63,20.72,100.32,121.03999999999999,61.964,24.981,4.0938,0.33,1.95,3.79,0.8638,1.0,98.53,452.61,0.0,0.0,44.28,0.096,5.71,1,1,Growth,70,STOCKOUT_RISK,331.57,332.0,0.33,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00273,Fluids,Northern BC,454.63,47.67,44.19,91.86,41.135,22.526,-0.2606,1.16,2.23,1.4,0.3168,0.9961,88.85,323.91,0.0,0.0,114.45,0.246,5.71,1,1,Growth,70,STOCKOUT_RISK,232.05,233.0,1.16,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00273,Fluids,Vancouver Island,454.63,140.44,101.25999999999999,241.7,33.739,7.677,-0.2081,4.16,7.16,0.565,0.3128,0.0038,30.28,223.07,0.0,0.0,48.14,0.246,5.71,1,1,Growth,70,STOCKOUT_RISK,0.0,0.0,4.16,REPLENISH,BELOW_REORDER_POINT
SKU-00274,Electrical,Interior,164.41,223.53,0.0,223.53,9.686,2.269,0.1676,23.08,23.08,0.145,0.1155,0.0,6.33,34.0,146.04,24010.44,0.0,0.887,2.86,12,6,Decline,158,OBSOLETE_RISK,0.0,0.0,23.08,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00274,Electrical,Lower Mainland,164.41,106.05000000000001,62.239999999999995,168.29000000000002,15.481,3.088,0.1983,6.85,10.87,0.38,0.3275,0.0,8.61,52.84,44.44,7306.38,0.0,0.537,2.86,12,6,Decline,158,OBSOLETE_RISK,0.0,0.0,6.85,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00274,Electrical,Northern BC,164.41,287.24,0.0,287.24,7.85,2.308,0.506,36.59,36.59,0.089,0.0891,0.0,6.44,28.86,224.44,36900.18,0.0,0.887,2.86,12,6,Decline,158,OBSOLETE_RISK,0.0,0.0,36.59,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00274,Electrical,Vancouver Island,164.41,253.9,0.0,253.9,8.598,1.638,0.3356,29.53,29.53,0.114,0.0947,0.0,4.57,29.13,185.12,30435.58,0.0,0.887,2.86,12,6,Decline,158,OBSOLETE_RISK,0.0,0.0,29.53,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00275,Fluids,Interior,309.49,23.92,61.29,85.21000000000001,35.516,12.021,-0.4014,0.67,2.4,3.099,0.6304,0.2022,28.05,99.08,0.0,0.0,69.69,0.667,2.0,1,1,Decline,158,STOCKOUT_RISK,13.869999999999997,14.0,0.67,REPLENISH,BELOW_REORDER_POINT
SKU-00275,Fluids,Lower Mainland,309.49,0.0,35.9,35.9,52.071,14.439,-1.0,0.0,0.69,81.726,0.0,0.9996,33.69,137.84,0.0,0.0,152.61,0.817,2.0,1,1,Decline,158,STOCKOUT,101.94,209.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00275,Fluids,Northern BC,309.49,83.72,78.03999999999999,161.76,30.071,8.901,-0.4258,2.78,5.38,0.838,0.2502,0.0,20.77,80.91,0.0,0.0,57.42,0.667,2.0,1,1,Decline,158,OBSOLETE_RISK,0.0,0.0,2.78,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00275,Fluids,Vancouver Island,309.49,73.92,97.69,171.61,31.525,5.57,0.8435,2.34,5.44,1.012,0.2561,0.0,13.0,76.05,0.0,0.0,59.9,0.517,2.0,1,1,Decline,158,OBSOLETE_RISK,0.0,0.0,2.34,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00276,Suspension,Interior,289.16,0.0,38.84,38.84,30.326,4.168,-0.6767,0.0,1.28,55.668,1.0,1.0,11.91,102.89,0.0,0.0,77.24,0.88,3.0,24,12,Decline,177,STOCKOUT,64.05,144.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00276,Suspension,Lower Mainland,289.16,114.36,111.34,225.7,37.081,5.909,1.772,3.08,6.09,0.77,0.434,0.0,16.89,128.13,0.0,0.0,34.01,0.73,3.0,24,12,Decline,177,OBSOLETE_RISK,0.0,0.0,3.08,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00276,Suspension,Northern BC,289.16,103.76,61.989999999999995,165.75,25.811,4.272,-0.2347,4.02,6.42,0.517,0.3409,0.0,12.21,89.64,0.0,0.0,30.04,0.88,3.0,24,12,Decline,177,OBSOLETE_RISK,0.0,0.0,4.02,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00276,Suspension,Vancouver Island,289.16,147.62,99.16,246.78,28.902,7.812,-0.4897,5.11,8.54,0.431,0.2585,0.0,22.33,109.03,15.56,4499.33,35.47,0.88,3.0,24,12,Decline,177,OBSOLETE_RISK,0.0,0.0,5.11,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00277,Engine Components,Interior,669.25,0.0,57.77,57.77,92.324,14.434,-0.555,0.0,0.63,80.633,1.0,0.9999,27.01,145.71,0.0,0.0,211.05,0.392,1.29,1,24,Growth,36,STOCKOUT,87.94,370.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00277,Engine Components,Lower Mainland,669.25,36.91,112.64,149.55,123.489,16.077,0.0,0.3,1.21,2.618,0.7407,0.6935,30.08,188.85,0.0,0.0,284.33,0.242,1.29,1,24,Growth,36,STOCKOUT_RISK,39.3,40.0,0.3,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00277,Engine Components,Northern BC,669.25,0.0,22.810000000000002,22.810000000000002,65.769,9.533,0.0,0.0,0.35,65.803,0.0,1.0,17.83,102.39,0.0,0.0,199.87,0.392,1.29,1,24,Growth,36,STOCKOUT,79.58,264.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00277,Engine Components,Vancouver Island,669.25,0.0,112.17,112.17,91.31,19.583,1.9469,0.0,1.23,103.691,1.0,0.5931,36.64,154.04,0.0,0.0,106.55,0.242,1.29,1,24,Growth,36,STOCKOUT,41.86999999999999,366.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00278,Engine Components,Interior,750.3,125.09,46.65,171.74,27.291,7.833,0.7517,4.58,6.29,0.47,0.4288,0.0057,28.06,156.72,0.0,0.0,0.12,0.071,4.71,24,12,Mature,52,STOCKOUT_RISK,0.0,0.0,4.58,REPLENISH,BELOW_REORDER_POINT
SKU-00278,Engine Components,Lower Mainland,750.3,0.0,44.04,44.04,32.9,6.936,0.7329,0.0,1.34,53.048,1.0,1.0,24.85,179.95,0.0,0.0,70.32,0.071,4.71,24,12,Mature,52,STOCKOUT,135.91,144.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00278,Engine Components,Northern BC,750.3,143.47,1.51,144.98,18.729,3.3,0.3991,7.66,7.74,0.266,0.2186,0.0,11.82,100.12,0.0,0.0,18.45,0.071,4.71,24,12,Mature,52,HEALTHY,0.0,0.0,7.66,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00278,Engine Components,Vancouver Island,750.3,51.7,42.98,94.68,24.017,3.598,0.1451,2.15,3.94,1.025,0.5918,0.9912,12.89,126.12,0.0,0.0,0.0,0.071,4.71,24,12,Mature,52,STOCKOUT_RISK,31.440000000000005,48.0,2.15,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00279,Suspension,Interior,257.82,164.43,24.37,188.8,11.339,1.119,-0.1134,14.5,16.65,0.227,0.1433,0.0,4.36,67.53,98.09,25289.56,6.36,0.941,5.57,1,1,Decline,153,OBSOLETE_RISK,0.0,0.0,14.5,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00279,Suspension,Lower Mainland,257.82,216.95,49.74,266.69,15.221,2.328,0.3631,14.25,17.52,0.208,0.1656,0.0,9.06,93.87,144.92,37363.27,0.0,0.791,5.57,1,1,Decline,153,OBSOLETE_RISK,0.0,0.0,14.25,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00279,Suspension,Northern BC,257.82,174.32,0.0,174.32,9.476,1.027,0.0691,18.4,18.4,0.181,0.1394,0.0,4.0,56.79,98.51,25397.85,0.0,0.791,5.57,1,1,Decline,153,OBSOLETE_RISK,0.0,0.0,18.4,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00279,Suspension,Vancouver Island,257.82,244.98000000000002,53.08,298.06,9.33,1.353,1.209,26.26,31.95,0.138,0.1117,0.0,5.27,57.25,223.42,57602.14,0.0,0.991,5.57,1,1,Decline,153,OBSOLETE_RISK,0.0,0.0,26.26,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00280,Batteries,Interior,134.52,93.02,20.84,113.86,31.334,5.766,0.9318,2.97,3.63,0.714,0.4983,0.0,12.96,71.16,0.0,0.0,0.0,0.159,1.86,12,1,Mature,95,UNDERSTOCKED,0.0,0.0,2.97,REPLENISH,BELOW_REORDER_POINT
SKU-00280,Batteries,Lower Mainland,134.52,12.28,51.620000000000005,63.900000000000006,49.814,8.498,-0.0846,0.25,1.28,4.526,0.8032,0.9933,19.11,111.62,0.0,0.0,112.88,0.159,1.86,12,1,Mature,95,STOCKOUT_RISK,47.72,48.0,0.25,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00280,Batteries,Northern BC,134.52,134.81,7.8,142.61,23.754,4.553,0.3147,5.68,6.0,0.355,0.3339,0.0,10.24,54.35,0.0,0.0,0.0,0.159,1.86,12,1,Mature,95,HEALTHY,0.0,0.0,5.68,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00280,Batteries,Vancouver Island,134.52,76.08000000000001,75.59,151.67000000000002,29.473,6.019,0.0,2.58,5.15,0.591,0.4816,0.0,13.54,68.27,0.0,0.0,23.11,0.159,1.86,12,1,Mature,95,HEALTHY,0.0,0.0,2.58,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00281,Filters,Interior,317.17,41.49,138.86,180.35000000000002,97.106,20.952,0.3176,0.43,1.86,2.312,0.8115,1.0,69.14,457.57,0.0,0.0,88.1,0.289,4.0,1,12,Mature,95,STOCKOUT_RISK,277.21999999999997,278.0,0.43,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00281,Filters,Lower Mainland,317.17,0.0,53.63,53.63,125.347,18.102,0.0,0.0,0.43,84.827,0.0,1.0,59.74,561.13,0.0,0.0,368.84,0.439,4.0,1,12,Mature,95,STOCKOUT,507.5,508.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00281,Filters,Northern BC,317.17,25.11,78.50999999999999,103.61999999999999,82.037,15.977,-0.6437,0.31,1.26,4.162,0.7281,1.0,52.72,380.87,0.0,0.0,159.21,0.439,4.0,1,12,Mature,95,STOCKOUT_RISK,277.25,278.0,0.31,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00281,Filters,Vancouver Island,317.17,3.9,103.53,107.43,82.656,10.199,4.6284,0.05,1.3,17.117,0.9759,1.0,33.66,364.28,0.0,0.0,99.25,0.289,4.0,1,12,Mature,95,STOCKOUT_RISK,256.85,257.0,0.05,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00282,Brakes,Interior,116.96,88.32,0.0,88.32,15.566,2.618,0.0066,5.67,5.67,0.597,0.3372,0.0011,9.23,80.39,0.0,0.0,0.0,0.517,4.57,1,1,Decline,167,OBSOLETE_RISK,0.0,0.0,5.67,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00282,Brakes,Lower Mainland,116.96,78.59,50.1,128.69,25.316,3.385,-0.399,3.1,5.08,0.769,0.4039,0.0367,11.94,127.67,0.0,0.0,27.43,0.667,4.57,1,1,Decline,167,STOCKOUT_RISK,0.0,0.0,3.1,REPLENISH,BELOW_REORDER_POINT
SKU-00282,Brakes,Northern BC,116.96,84.05,48.55,132.6,17.784,7.005,-0.169,4.73,7.46,0.517,0.2801,0.0003,24.71,106.01,0.0,0.0,16.45,0.667,4.57,1,1,Decline,167,OBSOLETE_RISK,0.0,0.0,4.73,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00282,Brakes,Vancouver Island,116.96,134.66,10.67,145.32999999999998,15.489,2.69,0.2126,8.69,9.38,0.342,0.2747,0.0,9.49,80.3,21.42,2505.28,1.82,0.517,4.57,1,1,Decline,167,OBSOLETE_RISK,0.0,0.0,8.69,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00283,Batteries,Interior,328.28,82.8,77.49000000000001,160.29000000000002,45.248,17.764,1.6567,1.83,3.54,0.814,0.6381,0.0027,41.45,131.95,0.0,0.0,20.3,0.203,2.0,1,12,Growth,29,STOCKOUT_RISK,0.0,0.0,1.83,REPLENISH,BELOW_REORDER_POINT
SKU-00283,Batteries,Lower Mainland,328.28,0.0,40.72,40.72,63.367,9.306,-0.8656,0.0,0.64,66.999,1.0,1.0,21.72,148.45,0.0,0.0,152.66,0.353,2.0,1,12,Growth,29,STOCKOUT,107.72999999999999,254.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00283,Batteries,Northern BC,328.28,0.0,52.34,52.34,36.049,8.826,-0.4948,0.0,1.45,54.12,1.0,0.9433,20.59,92.69,0.0,0.0,112.79,0.353,2.0,1,12,Growth,29,STOCKOUT,40.349999999999994,145.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00283,Batteries,Vancouver Island,328.28,156.53,112.91,269.44,43.612,20.853,0.5215,3.59,6.18,0.41,0.5168,0.0,48.66,135.89,0.0,0.0,0.0,0.203,2.0,1,12,Growth,29,HEALTHY,0.0,0.0,3.59,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00284,Tools,Interior,54.2,164.54,6.76,171.29999999999998,3.819,0.438,0.0178,43.09,44.86,0.083,0.0663,0.0,1.52,18.43,140.75,7628.65,0.0,1.0,4.43,12,24,Decline,187,OBSOLETE_RISK,0.0,0.0,43.08,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00284,Tools,Lower Mainland,54.2,208.39,0.0,208.39,4.943,1.089,-0.2173,42.16,42.16,0.095,0.0583,0.0,3.78,25.67,168.85,9151.67,0.0,1.0,4.43,12,24,Decline,187,OBSOLETE_RISK,0.0,0.0,42.16,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00284,Tools,Northern BC,54.2,151.37,14.87,166.24,2.781,0.575,-0.2744,54.43,59.77,0.073,0.0368,0.0,2.0,14.31,143.99,7804.26,3.21,1.0,4.43,12,24,Decline,187,OBSOLETE_RISK,0.0,0.0,54.43,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00284,Tools,Vancouver Island,54.2,274.9,0.0,274.9,3.177,0.841,0.3025,86.51,86.51,0.045,0.0402,0.0,2.92,16.99,249.48,13521.82,0.0,1.0,4.43,12,24,Decline,187,OBSOLETE_RISK,0.0,0.0,86.53,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00285,Brakes,Interior,362.85,47.35,81.62,128.97,41.168,6.082,0.0,1.15,3.13,1.555,0.44,0.1348,16.96,134.58,0.0,0.0,88.83,0.146,2.86,6,1,Mature,128,STOCKOUT_RISK,5.610000000000014,6.0,1.15,REPLENISH,BELOW_REORDER_POINT
SKU-00285,Brakes,Lower Mainland,362.85,155.76,136.06,291.82,59.3,8.523,0.4884,2.63,4.92,0.47,0.3937,0.0,23.77,193.2,0.0,0.0,65.76,0.146,2.86,6,1,Mature,128,STOCKOUT_RISK,0.0,0.0,2.63,REPLENISH,BELOW_REORDER_POINT
SKU-00285,Brakes,Northern BC,362.85,13.41,40.949999999999996,54.36,32.209,5.111,0.8109,0.42,1.69,4.453,0.8249,1.0,14.25,106.28,0.0,0.0,33.77,0.146,2.86,6,1,Mature,128,STOCKOUT_RISK,51.92000000000001,54.0,0.42,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00285,Brakes,Vancouver Island,362.85,0.0,31.939999999999998,31.939999999999998,33.922,6.062,-0.4646,0.0,0.94,60.454,0.0,1.0,16.91,113.83,0.0,0.0,100.57,0.446,2.86,6,1,Mature,128,STOCKOUT,81.89,138.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00286,Electrical,Interior,24.77,34.28,37.15,71.43,47.506,3.374,-0.4744,0.72,1.5,2.232,0.595,1.0,11.14,201.16,0.0,0.0,91.29,0.372,4.0,1,24,Mature,90,STOCKOUT_RISK,129.73,130.0,0.72,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00286,Electrical,Lower Mainland,24.77,0.0,56.84,56.84,76.85,8.358,-0.5294,0.0,0.74,67.746,0.0,1.0,27.58,334.98,0.0,0.0,219.06,0.522,4.0,1,24,Mature,90,STOCKOUT,278.14,308.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00286,Electrical,Northern BC,24.77,19.81,27.090000000000003,46.900000000000006,40.112,2.729,-0.2136,0.49,1.17,3.467,0.6595,1.0,9.0,169.45,0.0,0.0,83.71,0.372,4.0,1,24,Mature,90,STOCKOUT_RISK,122.54999999999998,123.0,0.49,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00286,Electrical,Vancouver Island,24.77,155.13,161.61,316.74,53.558,5.92,2.4273,2.9,5.91,0.493,0.52,0.0,19.53,233.76,0.0,0.0,0.0,0.222,4.0,1,24,Mature,90,STOCKOUT_RISK,0.0,0.0,2.9,REPLENISH,BELOW_REORDER_POINT
SKU-00287,Tools,Interior,135.84,275.0,79.0,354.0,18.377,3.547,0.1649,14.96,19.26,0.158,0.1823,0.0,10.14,65.27,206.98,28116.16,0.0,0.168,3.0,1,24,Mature,55,SLOW_MOVING,0.0,0.0,14.96,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00287,Tools,Lower Mainland,135.84,130.12,87.83,217.95,31.527,7.791,0.7954,4.13,6.91,0.425,0.4654,0.0,22.27,116.85,0.0,0.0,0.0,0.018,3.0,1,24,Mature,55,HEALTHY,0.0,0.0,4.13,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00287,Tools,Northern BC,135.84,138.49,20.41,158.9,14.613,1.076,-0.3866,9.48,10.87,0.248,0.1715,0.0,3.07,46.91,42.0,5705.28,14.18,0.318,3.0,1,24,Mature,55,SLOW_MOVING,0.0,0.0,9.48,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00287,Tools,Vancouver Island,135.84,129.22,5.9,135.12,15.984,2.927,-0.217,8.08,8.45,0.332,0.2408,0.0,8.36,56.32,7.25,984.84,5.95,0.168,3.0,1,24,Mature,55,SLOW_MOVING,0.0,0.0,8.08,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00288,Tools,Interior,175.68,173.62,0.0,173.62,5.656,0.995,-0.0084,30.7,30.7,0.088,0.089,0.0,4.11,39.67,128.37,22552.04,0.0,0.636,6.29,6,6,Growth,71,SLOW_MOVING,0.0,0.0,30.7,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00288,Tools,Lower Mainland,175.68,189.67000000000002,16.22,205.89000000000001,6.829,1.168,-0.1083,27.78,30.15,0.112,0.0619,0.0,4.83,47.76,151.26,26573.36,9.02,0.786,6.29,6,6,Growth,71,OBSOLETE_RISK,0.0,0.0,27.77,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00288,Tools,Northern BC,175.68,327.61,0.0,327.61,3.752,0.42,0.1276,87.3,87.3,0.037,0.0352,0.0,1.74,25.33,297.59,52280.61,0.0,0.636,6.29,6,6,Growth,71,SLOW_MOVING,0.0,0.0,87.32,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00288,Tools,Vancouver Island,175.68,235.38,0.0,235.38,4.825,1.291,0.0136,48.78,48.78,0.054,0.0614,0.0,5.34,35.67,196.78,34570.31,0.0,0.636,6.29,6,6,Growth,71,SLOW_MOVING,0.0,0.0,48.78,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00289,Filters,Interior,360.15,7.22,110.27,117.49,140.032,43.009,0.5554,0.05,0.84,13.178,0.9443,0.9999,119.95,520.04,0.0,0.0,264.06,0.202,2.86,1,6,Mature,48,STOCKOUT_RISK,402.54999999999995,403.0,0.05,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00289,Filters,Lower Mainland,360.15,0.0,98.31,98.31,180.881,20.408,-0.3962,0.0,0.54,70.109,1.0,1.0,56.92,573.72,0.0,0.0,423.53,0.352,2.86,1,6,Mature,48,STOCKOUT,475.41,724.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00289,Filters,Northern BC,360.15,0.0,22.060000000000002,22.060000000000002,95.336,30.194,8.5516,0.0,0.23,84.635,0.0,1.0,84.21,356.6,0.0,0.0,249.02,0.352,2.86,1,6,Mature,48,STOCKOUT,334.54,382.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00289,Filters,Vancouver Island,360.15,0.0,46.87,46.87,113.26,36.758,-0.755,0.0,0.41,92.635,1.0,1.0,102.52,426.12,0.0,0.0,308.55,0.352,2.86,1,6,Mature,48,STOCKOUT,379.25,454.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
